date,open,close
2009-06-16,2708.95,2737.19
2009-06-17,2734.25,2774.59
2009-06-18,2779.52,2799.83
2009-06-19,2810.88,2807.65
2009-06-22,2823.11,2805.28
2009-06-23,2766.15,2821.13
2009-06-24,2825.22,2901.45
2009-06-25,2908.8,2889.41
2009-06-26,2893.2,2883.28
2009-06-29,2882.92,2920.32
2009-06-30,2926.96,2887.43
2009-07-01,2871.76,2928.78
2009-07-02,2940.86,2955.37
2009-07-03,2933.81,2981.11
2009-07-06,2990.14,3059.13
2009-07-07,3056.5,3051.88
2009-07-08,3031.01,3081.03
2009-07-09,3082.32,3140.06
2009-07-10,3142.2,3139.72
2009-07-13,3128.56,3109.83
2009-07-14,3118.82,3192.25
2009-07-15,3207.67,3283.58
2009-07-16,3303.68,3278.04
2009-07-17,3274.11,3330.01
2009-07-20,3350.95,3424.19
2009-07-21,3434.52,3346.05
2009-07-22,3334.32,3417.05
2009-07-23,3426.96,3442.41
2009-07-24,3460.28,3463.41
2009-07-27,3478.18,3562.64
2009-07-28,3572.82,3617.76
2009-07-29,3606.31,3419.17
2009-07-30,3430.74,3484.7
2009-07-31,3527.55,3618.04
2009-08-03,3641.77,3758.84
2009-08-04,3776.93,3817.93
2009-08-05,3810.02,3771.13
2009-08-06,3728.43,3642.41
2009-08-07,3630.08,3489.27
2009-08-10,3529.04,3523.36
2009-08-11,3536.75,3527.79
2009-08-12,3511.58,3338.38
2009-08-13,3345.79,3376.01
2009-08-14,3381.59,3274.83
2009-08-17,3197.29,3039.82
2009-08-18,3004.63,3110.45
2009-08-19,3108.34,2930.22
2009-08-20,2930.63,3048.18
2009-08-21,3037.65,3128.59
2009-08-24,3148.03,3175.45
2009-08-25,3147.57,3080.72
2009-08-26,3050.21,3149.57
2009-08-27,3122.49,3135.69
2009-08-28,3132.16,3019.75
2009-08-31,2975.96,2777.81
2009-09-01,2739.62,2750.69
2009-09-02,2730.9,2777.47
2009-09-03,2784.76,2956.07
2009-09-04,2955.17,2985.74
2009-09-07,3000.19,2993.94
2009-09-08,2966.54,3071.92
2009-09-09,3093.49,3133.0
2009-09-10,3112.92,3093.76
2009-09-11,3074.25,3130.25
2009-09-14,3136.08,3190.23
2009-09-15,3197.24,3218.46
2009-09-16,3208.98,3173.87
2009-09-17,3185.58,3232.69
2009-09-18,3231.06,3115.92
2009-09-21,3071.94,3125.98
2009-09-22,3117.66,3038.58
2009-09-23,3033.54,2949.85
2009-09-24,2925.42,2930.88
2009-09-25,2912.65,2894.14
2009-09-28,2901.41,2807.81
2009-09-29,2811.36,2788.8
2009-09-30,2810.64,2826.99
2009-10-09,2903.49,2987.21
2009-10-12,2996.32,2973.69
2009-10-13,2972.25,3027.45
2009-10-14,3035.22,3054.79
2009-10-15,3083.98,3078.35
2009-10-16,3091.81,3084.12
2009-10-19,3083.09,3178.54
2009-10-20,3199.67,3210.06
2009-10-21,3205.33,3195.68
2009-10-22,3195.66,3173.63
2009-10-23,3179.96,3238.48
2009-10-26,3245.66,3256.79
2009-10-27,3224.75,3151.27
2009-10-28,3135.88,3182.43
2009-10-29,3118.18,3102.95
2009-10-30,3157.62,3131.57
2009-11-02,3061.63,3227.95
2009-11-03,3239.64,3282.5
2009-11-04,3295.29,3307.98
2009-11-05,3312.72,3336.09
2009-11-06,3357.39,3362.9
2009-11-09,3364.99,3397.14
2009-11-10,3423.26,3393.02
2009-11-11,3389.0,3381.18
2009-11-12,3391.95,3397.56
2009-11-13,3386.4,3407.42
2009-11-16,3432.38,3524.51
2009-11-17,3551.39,3525.33
2009-11-18,3531.12,3533.48
2009-11-19,3541.66,3561.46
2009-11-20,3550.41,3547.11
2009-11-23,3553.1,3608.12
2009-11-24,3627.11,3495.15
2009-11-25,3481.45,3629.85
2009-11-26,3643.84,3492.8
2009-11-27,3434.96,3371.14
2009-11-30,3408.53,3520.22
2009-12-01,3522.48,3606.65
2009-12-02,3623.94,3633.56
2009-12-03,3631.58,3666.5
2009-12-04,3657.22,3652.57
2009-12-07,3662.53,3684.18
2009-12-08,3685.79,3649.2
2009-12-09,3602.25,3591.62
2009-12-10,3612.07,3604.62
2009-12-11,3624.6,3608.58
2009-12-14,3614.2,3625.09
2009-12-15,3617.88,3625.37
2009-12-16,3614.35,3591.38
2009-12-17,3601.72,3482.58
2009-12-18,3452.32,3384.58
2009-12-21,3381.87,3395.59
2009-12-22,3403.75,3284.61
2009-12-23,3281.11,3318.34
2009-12-24,3331.88,3452.86
2009-12-25,3449.92,3444.69
2009-12-28,3452.51,3504.75
2009-12-29,3513.96,3518.88
2009-12-30,3520.26,3555.85
2009-12-31,3557.79,3566.12
2010-01-04,3584.43,3532.21
2010-01-05,3540.73,3569.85
2010-01-06,3564.9,3559.64
2010-01-07,3557.28,3480.28
2010-01-08,3467.0,3478.92
2010-01-11,3591.88,3476.13
2010-01-12,3470.77,3541.39
2010-01-13,3456.02,3427.69
2010-01-14,3440.65,3478.36
2010-01-15,3480.95,3483.32
2010-01-18,3473.96,3515.62
2010-01-19,3520.13,3520.88
2010-01-20,3528.65,3407.73
2010-01-21,3413.62,3412.38
2010-01-22,3370.86,3370.2
2010-01-25,3342.95,3321.61
2010-01-26,3318.32,3238.8
2010-01-27,3237.43,3196.6
2010-01-28,3194.27,3197.59
2010-01-29,3186.08,3197.7
2010-02-01,3189.6,3139.1
2010-02-02,3153.81,3132.73
2010-02-03,3149.06,3222.64
2010-02-04,3201.63,3205.03
2010-02-05,3138.97,3135.65
2010-02-08,3132.36,3139.11
2010-02-09,3137.58,3162.01
2010-02-10,3185.47,3195.42
2010-02-11,3197.38,3205.46
2010-02-12,3216.83,3242.19
2010-02-22,3239.43,3225.16
2010-02-23,3221.27,3207.47
2010-02-24,3185.72,3256.45
2010-02-25,3263.69,3289.6
2010-02-26,3283.94,3270.35
2010-03-01,3277.35,3311.51
2010-03-02,3314.3,3291.09
2010-03-03,3291.71,3316.44
2010-03-04,3319.07,3234.44
2010-03-05,3235.24,3240.11
2010-03-08,3251.7,3272.29
2010-03-09,3270.89,3290.52
2010-03-10,3287.33,3264.74
2010-03-11,3266.84,3260.34
2010-03-12,3261.84,3216.46
2010-03-15,3214.58,3167.84
2010-03-16,3166.99,3170.75
2010-03-17,3182.27,3235.27
2010-03-18,3239.32,3227.63
2010-03-19,3230.12,3252.42
2010-03-22,3253.42,3259.21
2010-03-23,3262.08,3239.65
2010-03-24,3245.19,3239.42
2010-03-25,3232.81,3206.94
2010-03-26,3204.95,3242.89
2010-03-29,3258.87,3312.59
2010-03-30,3316.26,3314.98
2010-03-31,3315.29,3291.28
2010-04-01,3296.77,3337.0
2010-04-02,3347.68,3359.07
2010-04-06,3378.4,3369.91
2010-04-07,3369.49,3356.13
2010-04-08,3350.45,3318.02
2010-04-09,3318.29,3344.6
2010-04-12,3353.64,3317.91
2010-04-13,3315.18,3354.01
2010-04-14,3357.87,3364.33
2010-04-15,3370.73,3353.28
2010-04-16,3350.46,3317.02
2010-04-19,3274.83,3143.72
2010-04-20,3143.59,3147.31
2010-04-21,3153.53,3205.63
2010-04-22,3191.91,3163.85
2010-04-23,3159.46,3147.01
2010-04-26,3154.92,3126.16
2010-04-27,3116.24,3060.53
2010-04-28,3032.42,3054.76
2010-04-29,3070.54,3020.63
2010-04-30,3022.19,3027.91
2010-05-04,2975.02,2993.49
2010-05-05,2963.74,3016.19
2010-05-06,2996.7,2884.16
2010-05-07,2820.22,2814.4
2010-05-10,2816.79,2829.74
2010-05-11,2883.16,2786.48
2010-05-12,2765.0,2807.71
2010-05-13,2804.12,2872.37
2010-05-14,2855.09,2857.08
2010-05-17,2818.31,2709.95
2010-05-18,2707.59,2758.28
2010-05-19,2741.04,2749.25
2010-05-20,2732.54,2723.61
2010-05-21,2653.31,2760.48
2010-05-24,2773.47,2854.71
2010-05-25,2836.62,2795.5
2010-05-26,2796.98,2792.14
2010-05-27,2785.63,2836.7
2010-05-28,2864.09,2839.18
2010-05-31,2826.64,2768.06
2010-06-01,2750.98,2729.07
2010-06-02,2717.36,2738.66
2010-06-03,2750.68,2719.06
2010-06-04,2706.72,2716.93
2010-06-07,2668.79,2665.25
2010-06-08,2660.46,2669.74
2010-06-09,2678.26,2741.27
2010-06-10,2722.6,2721.8
2010-06-11,2733.28,2732.15
2010-06-17,2749.91,2712.54
2010-06-18,2711.13,2664.33
2010-06-21,2664.92,2727.32
2010-06-22,2719.64,2735.72
2010-06-23,2721.78,2710.58
2010-06-24,2703.54,2706.85
2010-06-25,2695.23,2678.08
2010-06-28,2674.53,2659.31
2010-06-29,2660.32,2544.54
2010-06-30,2524.74,2508.12
2010-07-01,2503.39,2471.83
2010-07-02,2471.41,2477.46
2010-07-05,2450.96,2456.86
2010-07-06,2447.39,2508.86
2010-07-07,2505.96,2524.37
2010-07-08,2531.22,2511.81
2010-07-09,2513.29,2589.27
2010-07-12,2587.34,2624.1
2010-07-13,2602.83,2581.4
2010-07-14,2587.27,2601.82
2010-07-15,2599.87,2549.28
2010-07-16,2540.31,2565.28
2010-07-19,2543.5,2629.5
2010-07-20,2630.78,2687.56
2010-07-21,2689.04,2691.44
2010-07-22,2682.41,2722.03
2010-07-23,2726.37,2729.96
2010-07-26,2733.91,2748.93
2010-07-27,2739.45,2735.36
2010-07-28,2735.87,2796.91
2010-07-29,2797.24,2814.0
2010-07-30,2805.86,2797.42
2010-08-02,2795.98,2850.13
2010-08-03,2857.49,2804.78
2010-08-04,2796.73,2819.54
2010-08-05,2820.06,2792.48
2010-08-06,2790.23,2844.06
2010-08-09,2842.24,2862.36
2010-08-10,2863.78,2784.16
2010-08-11,2775.11,2795.64
2010-08-12,2767.83,2762.23
2010-08-13,2764.92,2794.51
2010-08-16,2791.7,2855.92
2010-08-17,2857.91,2863.67
2010-08-18,2869.46,2859.73
2010-08-19,2861.79,2877.19
2010-08-20,2872.11,2829.28
2010-08-23,2827.45,2827.73
2010-08-24,2824.47,2845.74
2010-08-25,2828.61,2776.74
2010-08-26,2791.72,2789.49
2010-08-27,2786.97,2799.1
2010-08-30,2814.78,2848.48
2010-08-31,2838.94,2840.62
2010-09-01,2845.33,2831.92
2010-09-02,2858.9,2862.42
2010-09-03,2869.28,2856.76
2010-09-06,2873.43,2903.18
2010-09-07,2908.05,2917.27
2010-09-08,2906.6,2919.39
2010-09-09,2923.3,2875.05
2010-09-10,2879.16,2883.88
2010-09-13,2882.06,2901.06
2010-09-14,2906.22,2893.78
2010-09-15,2892.61,2845.57
2010-09-16,2843.73,2788.77
2010-09-17,2795.94,2785.07
2010-09-20,2788.67,2764.84
2010-09-21,2774.45,2771.34
2010-09-27,2782.99,2814.17
2010-09-28,2808.92,2791.57
2010-09-29,2790.52,2793.86
2010-09-30,2781.09,2842.85
2010-10-08,2871.2,2942.42
