date,open,close
2024-03-27,771.545,752.821
2024-03-28,753.896,763.275
2024-03-29,761.651,762.742
2024-04-01,765.633,775.526
2024-04-02,774.727,768.787
2024-04-03,768.214,756.764
2024-04-08,753.835,740.665
2024-04-09,739.392,749.626
2024-04-10,749.225,735.734
2024-04-11,735.67,738.674
2024-04-12,742.929,738.43
2024-04-15,739.198,750.899
2024-04-16,746.881,733.147
2024-04-17,737.658,750.888
2024-04-18,747.132,745.695
2024-04-19,741.285,730.562
2024-04-22,723.408,731.811
2024-04-23,732.868,727.853
2024-04-24,731.711,738.635
2024-04-25,735.563,733.344
2024-04-26,733.016,752.25
2024-04-29,752.924,776.154
2024-04-30,773.844,767.464
2024-05-06,778.988,777.663
2024-05-07,776.824,769.792
2024-05-08,769.688,761.658
2024-05-09,762.401,778.873
2024-05-10,778.152,767.172
2024-05-13,760.098,763.69
2024-05-14,766.645,760.305
2024-05-15,758.8,749.474
2024-05-16,753.452,746.472
2024-05-17,743.795,754.418
2024-05-20,752.202,753.542
2024-05-21,752.288,748.235
2024-05-22,749.909,754.973
2024-05-23,754.403,742.396
2024-05-24,741.677,727.207
2024-05-27,726.366,738.653
2024-05-28,736.7,734.849
2024-05-29,734.288,734.333
2024-05-30,733.547,742.704
2024-05-31,743.177,743.228
2024-06-03,743.608,750.427
2024-06-04,748.302,753.638
2024-06-05,752.049,752.045
2024-06-06,756.788,743.229
2024-06-07,744.385,737.926
2024-06-11,735.838,755.835
2024-06-12,758.382,754.933
2024-06-13,758.606,758.982
2024-06-14,756.411,754.261
2024-06-17,749.943,757.106
2024-06-18,757.852,756.904
2024-06-19,758.41,751.688
2024-06-20,752.153,755.151
2024-06-21,749.733,758.374
2024-06-24,754.413,739.142
2024-06-25,738.324,717.749
2024-06-26,719.84,729.644
2024-06-27,725.52,715.357
2024-06-28,713.363,712.077
2024-07-01,711.655,709.603
2024-07-02,709.155,699.123
2024-07-03,698.958,701.785
2024-07-04,702.089,690.376
2024-07-05,688.529,698.849
2024-07-08,700.024,692.488
2024-07-09,689.787,709.888
2024-07-10,707.194,710.369
2024-07-11,722.043,718.04
2024-07-12,713.312,718.37
2024-07-15,716.475,715.864
2024-07-16,712.758,732.064
2024-07-17,733.073,729.002
2024-07-18,721.765,735.41
2024-07-19,731.409,749.471
2024-07-22,749.316,752.001
2024-07-23,750.129,721.108
2024-07-24,720.47,713.321
2024-07-25,708.936,713.883
2024-07-26,713.893,719.87
2024-07-29,719.554,707.597
2024-07-30,706.857,710.015
2024-07-31,707.66,743.374
2024-08-01,745.964,738.871
2024-08-02,730.652,725.66
2024-08-05,719.156,704.296
2024-08-06,714.489,713.864
2024-08-07,712.736,707.588
2024-08-08,703.055,708.923
2024-08-09,717.138,705.546
2024-08-12,704.375,707.331
2024-08-13,707.695,710.747
2024-08-14,711.664,700.93
2024-08-15,699.094,707.551
2024-08-16,707.387,705.224
2024-08-19,705.039,703.322
2024-08-20,704.116,693.523
2024-08-21,691.134,691.636
2024-08-22,692.189,685.531
2024-08-23,683.587,685.759
2024-08-26,684.773,682.499
2024-08-27,679.753,674.347
2024-08-28,672.967,671.22
2024-08-29,667.882,679.595
2024-08-30,678.613,694.164
2024-09-02,693.675,670.011
2024-09-03,670.065,674.955
2024-09-04,668.931,672.284
2024-09-05,672.995,671.265
2024-09-06,672.621,662.337
2024-09-09,659.502,654.939
2024-09-10,656.036,660.014
2024-09-11,657.386,664.332
2024-09-12,666.218,658.854
2024-09-13,658.983,655.046
2024-09-18,654.511,647.409
2024-09-19,649.726,651.466
2024-09-20,651.821,648.36
2024-09-23,649.003,643.042
2024-09-24,648.13,667.049
2024-09-25,673.181,667.338
2024-09-26,667.548,693.149
2024-09-27,704.522,740.016
2024-09-30,782.307,872.365
